,Topic,Word,P
0,0,proposit,0.3586997985839844
1,0,investor,0.34729406237602234
2,0,govern,0.08278995007276535
3,0,vision,0.05259076505899429
4,0,return,0.025770192965865135
5,0,board,0.02001449093222618
6,0,advisor,0.0061235795728862286
7,0,stakehold,0.0003704673727042973
8,0,cybersecur,0.00036813499173149467
9,0,owner,0.0003680317895486951
10,1,brand,0.3132478594779968
11,1,competitor,0.2871217727661133
12,1,custom,0.0013604987179860473
13,1,servic,0.0013563033426180482
14,1,border,0.0013548402348533273
15,1,capabl,0.0013548402348533273
16,1,motiv,0.0013546522241085768
17,1,matter,0.0013546522241085768
18,1,happi,0.0013546522241085768
19,1,perform,0.0013546522241085768
20,2,life,0.28984853625297546
21,2,proposit,0.0023993770591914654
22,2,stakehold,0.002399260411038995
23,2,benefit,0.0023992564529180527
24,2,local,0.0023992564529180527
25,2,manufactur,0.0023991602938622236
26,2,face,0.0023991595953702927
27,2,increas,0.002399159362539649
28,2,sale,0.0023991588968783617
29,2,reengin,0.0023991588968783617
30,3,invest,0.0033670696429908276
31,3,investor,0.003367069410160184
32,3,opportun,0.003367067314684391
33,3,alloc,0.0033670025877654552
34,3,order,0.0033670025877654552
35,3,list,0.0033670025877654552
36,3,social,0.0033670025877654552
37,3,group,0.0033670025877654552
38,3,emerg,0.0033670025877654552
39,3,effici,0.0033670025877654552
40,4,resourc,0.5391126871109009
41,4,owner,0.16498252749443054
42,4,affili,0.0729098841547966
43,4,achiev,0.0367242656648159
44,4,low,0.01004299521446228
45,4,offer,0.0006085428176447749
46,4,investor,0.0006036207196302712
47,4,benefit,0.0006035505793988705
48,4,custom,0.0006035393453203142
49,4,exist,0.0006035385886207223
50,5,local,0.4068821668624878
51,5,communiti,0.18169382214546204
52,5,loyalti,0.03899158909916878
53,5,reward,0.03899158537387848
54,5,leader,0.03899134695529938
55,5,custom,0.0015519228763878345
56,5,offer,0.001070539467036724
57,5,border,0.0010084444656968117
58,5,resourc,0.0010063472436740994
59,5,goal,0.0010062926448881626
60,6,stakehold,0.6857340931892395
61,6,benefit,0.10387329757213593
62,6,profil,0.011269827373325825
63,6,custom,0.000678056210745126
64,6,offer,0.000677472329698503
65,6,chain,0.0006773126078769565
66,6,strateg,0.0006772855995222926
67,6,diverg,0.000677285308483988
68,6,align,0.000677285308483988
69,6,alloc,0.000677285308483988
70,7,definit,0.003367003286257386
71,7,defin,0.003367003286257386
72,7,list,0.003367003286257386
73,7,social,0.003367003286257386
74,7,group,0.003367003286257386
75,7,emerg,0.003367003286257386
76,7,effici,0.003367003286257386
77,7,aggress,0.003367003286257386
78,7,alloc,0.003367003286257386
79,7,increas,0.003367003286257386
80,8,opportun,0.32864707708358765
81,8,invest,0.24331283569335938
82,8,benefit,0.2230476289987564
83,8,bound,0.010006096214056015
84,8,term,0.010006096214056015
85,8,champion,0.010006056167185307
86,8,stakehold,0.0006013524252921343
87,8,pride,0.0006012858939357102
88,8,feel,0.0006012858939357102
89,8,reason,0.0006012858939357102
90,9,innov,0.23626941442489624
91,9,skill,0.22216539084911346
92,9,revenu,0.0602325014770031
93,9,headquart,0.025868220254778862
94,9,capabl,0.0015563961351290345
95,9,resourc,0.0015546695794910192
96,9,offer,0.0015545622445642948
97,9,border,0.0015545565402135253
98,9,stakehold,0.0015545558417215943
99,9,user,0.0015545416390523314
100,10,exist,0.1401301771402359
101,10,price,0.0998300313949585
102,10,custom,0.0025766121689230204
103,10,benefit,0.002576518803834915
104,10,compar,0.0025764808524399996
105,10,offer,0.0025764747988432646
106,10,competitor,0.0025764701422303915
107,10,qualiti,0.002576452447101474
108,10,ecommerc,0.0025764042511582375
109,10,alloc,0.002576404018327594
110,11,product,0.487901896238327
111,11,servic,0.39109882712364197
112,11,resourc,0.0004102233506273478
113,11,owner,0.0004101984086446464
114,11,manufactur,0.00041016668546944857
115,11,face,0.0004101665981579572
116,11,media,0.0004101665108464658
117,11,integr,0.0004101665108464658
118,11,increas,0.0004101665108464658
119,11,anchor,0.0004101665108464658
120,12,user,0.2218048870563507
121,12,custom,0.1385970413684845
122,12,stakehold,0.07113812118768692
123,12,data,0.07113807648420334
124,12,investor,0.06455105543136597
125,12,payment,0.01945403777062893
126,12,pattern,0.01945403777062893
127,12,solut,0.01945403777062893
128,12,trend,0.019453996792435646
