,Topic,Word,P
0,0,employee,0.5253748297691345
1,0,proposition,0.2330724000930786
2,0,affiliation,0.06494545191526413
3,0,achievement,0.03267458826303482
4,0,stakeholder,0.00046148881665430963
5,0,offer,0.0004613692290149629
6,0,tend,0.000461321760667488
7,0,stream,0.000461321760667488
8,0,initiative,0.000461321760667488
9,0,associated,0.000461321760667488
10,1,treatment,0.003164557507261634
11,1,customizing,0.003164557507261634
12,1,aligned,0.003164557507261634
13,1,tend,0.003164557507261634
14,1,stream,0.003164557507261634
15,1,loyal,0.003164557507261634
16,1,advocacy,0.003164557507261634
17,1,wish,0.003164557507261634
18,1,associated,0.003164557507261634
19,1,preferentially,0.003164557507261634
20,2,investor,0.7796845436096191
21,2,mechanism,0.026300204917788506
22,2,priority,0.011239862069487572
23,2,customer,0.0005840855883434415
24,2,owner,0.0005839815712533891
25,2,offer,0.0005839772056788206
26,2,resource,0.0005839746445417404
27,2,stream,0.0005839461227878928
28,2,tend,0.0005839461227878928
29,2,advocacy,0.0005839461227878928
30,3,treatment,0.003164557507261634
31,3,customizing,0.003164557507261634
32,3,aligned,0.003164557507261634
33,3,tend,0.003164557507261634
34,3,stream,0.003164557507261634
35,3,loyal,0.003164557507261634
36,3,advocacy,0.003164557507261634
37,3,wish,0.003164557507261634
38,3,associated,0.003164557507261634
39,3,preferentially,0.003164557507261634
40,4,resource,0.5647891163825989
41,4,owner,0.1727803349494934
42,4,skill,0.09028425067663193
43,4,customer,0.0023051719181239605
44,4,proposition,0.0010299297282472253
45,4,investor,0.0007844727369956672
46,4,existing,0.0005429836455732584
47,4,future,0.0005424131522886455
48,4,image,0.000542062392923981
49,4,benefit,0.0005420504021458328
50,5,offer,0.7370149493217468
51,5,cybersecurity,0.04249415919184685
52,5,change,0.04067670926451683
53,5,proposition,0.0006335099460557103
54,5,stakeholder,0.0005743954097852111
55,5,resource,0.000574328179936856
56,5,channel,0.0005743260844610631
57,5,tend,0.0005742965149693191
58,5,loyal,0.0005742965149693191
59,5,initiative,0.0005742965149693191
60,6,standard,0.2758435010910034
61,6,community,0.2021995186805725
62,6,operational,0.05694932863116264
63,6,inventory,0.024338556453585625
64,6,intermediary,0.024338556453585625
65,6,cyberattacks,0.024338416755199432
66,6,company,0.0012716022320091724
67,6,customer,0.0012692568125203252
68,6,investment,0.0012646401301026344
69,6,partner,0.0012646372197195888
70,7,opportunity,0.6567109227180481
71,7,champion,0.01982853375375271
72,7,treatment,0.0010301291476935148
73,7,preferentially,0.0010301291476935148
74,7,tend,0.0010301291476935148
75,7,stream,0.0010301291476935148
76,7,loyal,0.0010301291476935148
77,7,advocacy,0.0010301291476935148
78,7,wish,0.0010301291476935148
79,7,initiative,0.0010301291476935148
80,8,treatment,0.003164557507261634
81,8,customizing,0.003164557507261634
82,8,aligned,0.003164557507261634
83,8,tend,0.003164557507261634
84,8,stream,0.003164557507261634
85,8,loyal,0.003164557507261634
86,8,advocacy,0.003164557507261634
87,8,wish,0.003164557507261634
88,8,associated,0.003164557507261634
89,8,preferentially,0.003164557507261634
90,9,capability,0.4755212366580963
91,9,border,0.1361873894929886
92,9,serve,0.048844557255506516
93,9,stakeholder,0.0010858129244297743
94,9,advocacy,0.0010844907956197858
95,9,initiative,0.0010844907956197858
96,9,aligned,0.0010844907956197858
97,9,tend,0.0010844907956197858
98,9,stream,0.0010844907956197858
99,9,loyal,0.0010844907956197858
100,10,quality,0.32265499234199524
101,10,return,0.033603817224502563
102,10,content,0.033603817224502563
103,10,interface,0.033603817224502563
104,10,application,0.033603817224502563
105,10,user,0.0017458967631682754
106,10,customer,0.0017458624206483364
107,10,wish,0.0017457539215683937
108,10,tend,0.0017457539215683937
109,10,loyal,0.0017457539215683937
110,11,supplier,0.7866477370262146
111,11,chain,0.085300013422966
112,11,easier,0.007417198736220598
113,11,proposition,0.0003856359689962119
114,11,customer,0.0003856021794490516
115,11,offer,0.000385433086194098
116,11,loyal,0.00038541443063877523
117,11,tend,0.00038541443063877523
118,11,initiative,0.00038541443063877523
119,11,aligned,0.00038541443063877523
120,12,profile,0.057587798684835434
121,12,opportunity,0.0029922667890787125
122,12,customer,0.0029920670203864574
123,12,investor,0.002991981105878949
124,12,aligned,0.0029917811043560505
125,12,tend,0.0029917811043560505
126,12,advocacy,0.0029917811043560505
127,12,stream,0.0029917811043560505
128,12,loyal,0.0029917811043560505
129,12,customizing,0.0029917811043560505
130,13,life,0.3088791072368622
131,13,proposition,0.0021944097243249416
132,13,stakeholder,0.0021942867897450924
133,13,benefit,0.0021941366139799356
134,13,wish,0.0021940323058515787
135,13,aligned,0.0021940323058515787
136,13,tend,0.0021940323058515787
137,13,stream,0.0021940323058515787
138,13,loyal,0.0021940323058515787
139,13,advocacy,0.0021940323058515787
140,14,way,0.21092349290847778
141,14,headquarters,0.04557710513472557
142,14,offer,0.0023684250190854073
143,14,resource,0.0023683221079409122
144,14,product,0.002368281129747629
145,14,service,0.0023682545870542526
146,14,border,0.002367983805015683
147,14,owner,0.0023679377045482397
148,14,tend,0.002367825247347355
149,14,stream,0.002367825247347355
150,15,treatment,0.003164557507261634
151,15,customizing,0.003164557507261634
152,15,aligned,0.003164557507261634
153,15,tend,0.003164557507261634
154,15,stream,0.003164557507261634
155,15,loyal,0.003164557507261634
156,15,advocacy,0.003164557507261634
157,15,wish,0.003164557507261634
158,15,associated,0.003164557507261634
159,15,preferentially,0.003164557507261634
160,16,customer,0.7729707360267639
161,16,partner,0.15775065124034882
162,16,capability,0.00022067627287469804
163,16,offer,0.0002206553181167692
164,16,tend,0.00022063174401409924
165,16,stream,0.00022063174401409924
166,16,advocacy,0.00022063174401409924
167,16,preferentially,0.00022063174401409924
168,16,aligned,0.00022063174401409924
169,16,initiative,0.00022063174401409924
170,17,portfolio,0.2005389928817749
171,17,habit,0.2005385458469391
172,17,loyalty,0.06415663659572601
173,17,reward,0.06415663659572601
174,17,infrastructure,0.0274188295006752
175,17,customer,0.0015318254008889198
176,17,offer,0.0015009796479716897
177,17,aligned,0.0014244578778743744
178,17,tend,0.0014244578778743744
179,17,treatment,0.0014244578778743744
180,18,stakeholder,0.5600959062576294
181,18,platform,0.1469578742980957
182,18,innovation,0.09393629431724548
183,18,revenue,0.02388111874461174
184,18,logistics,0.010205614380538464
185,18,offer,0.0005404248367995024
186,18,data,0.0005372721352614462
187,18,capability,0.0005309926345944405
188,18,benefit,0.0005302922218106687
189,18,trend,0.0005302669596858323
190,19,brand,0.4611787497997284
191,19,service,0.0017137902323156595
192,19,customer,0.0017106939340010285
193,19,competitor,0.0017106255982071161
194,19,owner,0.0017106132581830025
195,19,investor,0.0017106132581830025
196,19,stream,0.0017105320002883673
197,19,tend,0.0017105320002883673
198,19,loyal,0.0017105320002883673
199,19,initiative,0.0017105320002883673
200,20,payoff,0.05758601427078247
201,20,company,0.002992271911352873
202,20,return,0.0029920150991529226
203,20,offer,0.0029919652733951807
204,20,investor,0.002991938032209873
205,20,opportunity,0.002991934772580862
206,20,proposition,0.0029919284861534834
207,20,tend,0.002991786226630211
208,20,stream,0.002991786226630211
209,20,advocacy,0.002991786226630211
210,21,competitor,0.373896986246109
211,21,compared,0.08434909582138062
212,21,price,0.06814757734537125
213,21,offer,0.0015247873961925507
214,21,cybersecurity,0.0015162748750299215
215,21,quality,0.0015131651889532804
216,21,aligned,0.001513071358203888
217,21,stream,0.001513071358203888
218,21,initiative,0.001513071358203888
219,21,wish,0.001513071358203888
220,22,investment,0.4706341028213501
221,22,investor,0.14658965170383453
222,22,technology,0.07063484936952591
223,22,opportunity,0.0009980869945138693
224,22,offer,0.0009974682470783591
225,22,user,0.0009974146960303187
226,22,trend,0.0009973256383091211
227,22,associated,0.0009972528787329793
228,22,initiative,0.0009972528787329793
229,22,aligned,0.0009972528787329793
230,23,data,0.29662081599235535
231,23,user,0.20911350846290588
232,23,trend,0.07708300650119781
233,23,customer,0.07047045975923538
234,23,pattern,0.018196986988186836
235,23,solution,0.018196986988186836
236,23,payment,0.018196986988186836
237,23,service,0.0009463764727115631
238,23,supplier,0.0009462225716561079
239,23,stream,0.0009453705861233175
240,24,proposition,0.7261562347412109
241,24,vision,0.0948866680264473
242,24,investor,0.0006583617068827152
243,24,wish,0.0005696447333320975
244,24,initiative,0.0005696447333320975
245,24,aligned,0.0005696447333320975
246,24,tend,0.0005696447333320975
247,24,stream,0.0005696447333320975
248,24,loyal,0.0005696447333320975
249,24,advocacy,0.0005696447333320975
250,25,channel,0.5131345391273499
